,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,log10_bf
KIAA1324,0.9408000000000001,0.05919999999999992,2.7658088769647513,2.5727635e-05,7.354852e-05,1e-07,0.25,-1.6708838,-1.7501554,2.8733606,-10.866888,7.1570816,0.050835293,0.09287204,0.11697898921067583,0.13008971704623815,0.43855298,0.89574194,True,0.4418221661912468
ING5,0.9424,0.057599999999999985,2.794907082195586,1.6993938e-05,6.777488e-05,1e-07,0.25,-1.657601,-1.7703986,1.6990825,-6.8452816,4.041959,0.034202732,0.09713579,0.08801817149346967,0.11801242236024788,0.32113612,1.0032941,True,0.4463673741841321
ALCAM,0.9412,0.05879999999999996,2.7730136425053487,1.580297e-05,4.0407973e-05,1e-07,0.25,-1.6553582,-1.5607948,3.0419421,-12.217457,8.621518,0.02875593,0.04118234,0.07779670641680868,0.05762594893029661,0.24661757,0.41645885,True,0.44295200621458974
SEMA6A,0.9448000000000001,0.055199999999999916,2.840010141024951,8.5335905e-06,3.6768277e-05,1e-07,0.25,-1.6453047,-1.6405964,3.4328287,-14.459712,10.098287,0.01729028,0.051889773,0.051675184554230584,0.06418219461697704,0.14158419,0.5040846,True,0.45331989083110225
EMP1,0.9443999999999999,0.055600000000000094,2.832366434687454,3.1881653e-05,6.543404e-05,1e-07,0.25,-1.6333957,-1.644598,3.1451137,-13.322571,8.675305,0.061512534,0.101688154,0.10846110164679167,0.13216011042097933,0.5534784,0.93358433,True,0.45214943909943706
UBAC2-AS1,0.9408,0.05920000000000003,2.7658088769647486,5.343781e-06,2.488969e-05,1e-07,0.25,-1.6330224,-1.70715,2.3839526,-8.625543,7.533619,0.008150766,0.051878657,0.024417944349801265,0.055210489993098556,0.07090887,0.54824746,True,0.44182216619124637
ZC3HAV1L,0.9538,0.04620000000000002,3.0274740018106154,4.167912e-06,1.8103145e-05,1e-07,0.25,-1.629267,-1.8952351,3.3429031,-12.090641,11.396588,0.009131158,0.032310724,0.024985803520726876,0.03519668737060042,0.079723366,0.3326444,True,0.48108042237653037
MT-ATP8,0.9430000000000001,0.05699999999999994,2.8060148499647815,0.00035152776,0.0005180066,1e-07,0.25,-1.6233569,-1.2639017,4.11241,-12.493674,10.844303,0.49059188,0.5829151,0.4139693356047703,0.4506556245686813,4.223644,6.257664,True,0.44808996508297716
TPPP,0.9398,0.06020000000000003,2.747994578881558,4.0249715e-06,1.2162123e-05,1e-07,0.25,-1.621447,-1.6409025,2.8825562,-10.849649,7.51301,0.007665302,0.016495338,0.024985803520726876,0.028295376121463104,0.06340013,0.17512846,True,0.43901587164780476
PDE5A,0.946,0.05400000000000005,2.8632583478732596,4.4878757e-06,1.8335006e-05,1e-07,0.25,-1.6174433,-1.7256036,3.027005,-11.380999,8.602506,0.008491341,0.02360239,0.019307211811470767,0.049689440993788726,0.08438942,0.223266,True,0.456860535600103
MIR155HG,0.9408000000000001,0.05919999999999992,2.7658088769647513,1.6625771e-06,8.154572e-06,1e-07,0.25,-1.5967319,-1.588232,2.8985817,-11.430231,9.400448,0.0017376486,0.011696393,0.0051107325383304945,0.023119392684610086,0.015710777,0.098943956,True,0.4418221661912468
AGPAT4,0.9458,0.054200000000000026,2.859350047835406,2.3609866e-06,6.929776e-06,1e-07,0.25,-1.5949237,-1.6132936,3.121376,-13.558183,9.473358,0.005348429,0.01128615,0.013060760931289047,0.01794340924775707,0.0476696,0.123536535,True,0.4562673259004229
ZNF41,0.9421999999999999,0.057800000000000074,2.7912286281907,3.6265008e-06,1.3220663e-05,1e-07,0.25,-1.5853167,-1.7943869,2.1069992,-7.1491327,5.6201954,0.0059407125,0.015534591,0.017035775127768323,0.02104899930986888,0.05661042,0.15353481,True,0.4457954108126959
BRCA2,0.939,0.061000000000000054,2.7339414617501654,7.298397e-06,2.537621e-05,1e-07,0.25,-1.5849222,-1.5260053,2.499432,-11.171897,7.2390623,0.01796575,0.030248806,0.05337876206700742,0.041752933057280846,0.15338176,0.29579797,True,0.4367892113775153
GRM8,0.9448000000000001,0.055199999999999916,2.840010141024951,5.580197e-06,3.362619e-05,1e-07,0.25,-1.5722481,-1.6529045,3.1777027,-11.776155,8.30706,0.009915027,0.041339617,0.024417944349801265,0.03899240855762593,0.08508813,0.42907557,True,0.45331989083110225
NIFK-AS1,0.9448000000000001,0.055199999999999916,2.840010141024951,3.3242334e-06,1.3237733e-05,1e-07,0.25,-1.5697873,-1.7176361,2.0007603,-8.711797,6.07784,0.0056938697,0.020429006,0.0210107893242476,0.0272601794340925,0.049282108,0.20647524,True,0.45331989083110225
UNC5B,0.9406000000000001,0.0593999999999999,2.762223585423708,5.11716e-06,1.1873576e-05,1e-07,0.25,-1.5680764,-1.6088104,3.0580826,-12.101068,9.43931,0.005549193,0.014262208,0.024417944349801265,0.04865424430641813,0.04416989,0.12948409,True,0.44125882921334436
C2CD4B,0.9410000000000001,0.05899999999999994,2.7694055368151425,4.3376035e-06,1.6265616e-05,1e-07,0.25,-1.5575348,-1.6299849,3.1664746,-12.660019,9.594295,0.0075480635,0.036765814,0.02044293015332199,0.055900621118012285,0.06162496,0.36495706,True,0.44238655616038536
FN1,0.9394,0.06059999999999999,2.740946326146231,2.670578e-05,6.96599e-05,1e-07,0.25,-1.5540427,-1.4190216,3.6882467,-15.037422,11.78217,0.03173827,0.044122163,0.04088586030664398,0.036231884057971016,0.27703178,0.48643366,True,0.43790053118221417
MIR210HG,0.9406,0.05940000000000001,2.7622235854237056,5.438163e-06,1.9069179e-05,1e-07,0.25,-1.5248735,-1.5854859,2.5469062,-9.426968,6.2291117,0.014526168,0.03713841,0.03634298693923909,0.07315389924085551,0.13608442,0.36523807,True,0.44125882921334403
SOCS3,0.9404,0.059599999999999986,2.7586495854431625,1.4727319e-05,4.535298e-05,1e-07,0.25,-1.5048736,-1.5670986,2.5635927,-10.236962,8.611965,0.028532613,0.078605644,0.06473594548551963,0.12318840579710084,0.2794682,0.7732832,True,0.44069653819936727
PLAUR,0.9454,0.05459999999999998,2.8515740630356436,7.906638e-05,0.00014553448,1e-07,0.25,-1.4636829,-1.6129541,2.826099,-9.761201,8.588464,0.12849294,0.19353966,0.1788756388415674,0.19772256728778356,1.1451548,1.9222825,True,0.4550846558767302
MT-ND6,0.9438,0.05620000000000003,2.820997355052179,8.565922e-05,0.00016985016,1e-07,0.25,-1.45946,-1.3113933,3.603138,-11.318846,9.791404,0.17433368,0.24407296,0.2629187961385578,0.26052449965493374,1.4992474,2.5487943,True,0.4504026789794171
SLFN13,0.9394,0.06059999999999999,2.740946326146231,2.3809444e-06,1.1222663e-05,1e-07,0.25,-1.4393208,-1.4669399,3.0617661,-12.779424,9.247242,0.0055496013,0.015637338,0.017035775127768323,0.020358868184955144,0.05062161,0.13859367,True,0.43790053118221417
HPSE,0.9410000000000001,0.05899999999999994,2.7694055368151425,4.5966726e-06,1.2182043e-05,1e-07,0.25,-1.426158,-1.5045252,2.8335025,-10.357761,8.667226,0.005746428,0.011097709,0.022714366837024432,0.026915113871635633,0.043097284,0.10486938,True,0.44238655616038536
CA9,0.9458,0.054200000000000026,2.859350047835406,1.4142801e-05,3.959766e-05,1e-07,0.25,-1.4153359,-1.4443064,3.7286015,-13.349422,12.128589,0.020068644,0.056389496,0.031232254400908595,0.0907522429261556,0.18662834,0.47307533,True,0.4562673259004229
AREG,0.9443999999999999,0.055600000000000094,2.832366434687454,0.0003742352,0.0005649232,1e-07,0.25,-1.4148672,-1.5204945,2.8260102,-9.563518,8.77709,0.40775558,0.55982137,0.3526405451448043,0.4057971014492853,3.5189633,5.878273,True,0.45214943909943706
HYAL1,0.9416,0.05840000000000001,2.780264505499244,5.552577e-06,2.3458484e-05,1e-07,0.25,-1.3934363,-1.3027773,3.3673286,-13.470902,9.578791,0.008459753,0.025921145,0.026121521862578097,0.06038647342995152,0.08440926,0.27391118,True,0.4440861152913382
AHNAK2,0.9468000000000001,0.053199999999999914,2.8790293038842174,1.1910793e-05,2.125457e-05,1e-07,0.25,-1.3931069,-1.482254,3.1358128,-11.528389,10.00409,0.02563032,0.036086906,0.05508233957978425,0.056590752242926014,0.21889526,0.37819102,True,0.45924608533444705
ST6GALNAC6,0.9478,0.052200000000000024,2.8990608336247803,8.215441e-06,2.1283231e-05,1e-07,0.25,-1.3917607,-1.3560796,3.2942083,-10.611642,9.142051,0.014407861,0.031704552,0.032935831913685425,0.07453416149068297,0.15529746,0.30210438,True,0.4622573286608921
ATXN7,0.9452,0.05479999999999996,2.8477061794568197,4.4691533e-06,8.659242e-06,1e-07,0.25,-1.3913989,-1.3535223,4.0059056,-16.266357,12.024468,0.006509314,0.01640436,0.034071550255536646,0.048999309868875,0.049986873,0.15885906,True,0.4544951776685032
NBPF14,0.9392,0.060799999999999965,2.7374385062754003,2.1688233e-05,6.053512e-05,1e-07,0.25,-1.3675065,-1.4039345,2.5628767,-9.348756,7.7699127,0.033399448,0.065204345,0.0897217490062465,0.10110420979986152,0.2826031,0.6342868,True,0.43734437199728954
DPEP1,0.9504,0.04959999999999998,2.9528919237865017,0.00025819373,0.0005001774,1e-07,0.25,-1.3543469,-1.4588971,3.7963958,-11.641108,12.096521,0.336653,0.49769092,0.3418512208972177,0.36542443064182895,3.097141,5.180739,True,0.47024755203834157
BTNL8,0.9518,0.04820000000000002,2.982995710668006,2.6746022e-06,1.1565331e-05,1e-07,0.25,-1.346293,-1.5884085,3.131884,-11.583517,8.875227,0.0058105793,0.018476697,0.018171493469619545,0.044858523119392625,0.05598252,0.17269993,True,0.47465262889302956
CCDC68,0.9396,0.06040000000000001,2.744464992923915,1.2167188e-05,5.3630454e-05,1e-07,0.25,-1.3371865,-1.4226532,2.784398,-10.680669,8.101631,0.023193082,0.058285546,0.05110732538330497,0.09144237405106932,0.23546714,0.59349537,True,0.4384576955171585
DCDC2,0.9438,0.05620000000000003,2.820997355052179,4.1891653e-06,1.3213219e-05,1e-07,0.25,-1.3280791,-1.374784,3.633475,-12.272024,8.663784,0.010947657,0.020867938,0.032935831913685425,0.02760524499654937,0.09379789,0.21251318,True,0.4504026789794171
NPW,0.942,0.05800000000000005,2.7875621022318757,2.1345042e-05,3.030282e-05,1e-07,0.25,-1.3272005,-1.476306,2.817874,-11.835737,8.015802,0.04057282,0.035086296,0.05337876206700742,0.053485162180814234,0.35168692,0.35943198,True,0.4452245515358989
LGR5,0.9586,0.04139999999999999,3.1421927747802774,3.9693157e-05,0.00013114496,1e-07,0.25,-1.2935094,-1.532227,4.3295765,-15.77223,13.983389,0.053536884,0.103443265,0.1101646791595685,0.08178053830227712,0.4279984,1.1402636,True,0.4972328256748456
CYP2W1,0.9476,0.0524,2.8950257006709337,1.3122209e-05,3.972272e-05,1e-07,0.25,-1.283129,-1.2907457,3.6958413,-12.509232,10.076851,0.02181603,0.036120612,0.0420215786484952,0.042443064182194574,0.20495081,0.38696638,True,0.46165242355687564
FOXD1,0.939,0.061000000000000054,2.7339414617501654,3.533054e-06,7.243102e-06,1e-07,0.25,-1.2820824,-1.3809328,2.9016669,-9.492491,8.936575,0.00849959,0.011979043,0.016467915956842712,0.02898550724637684,0.083978325,0.11786993,True,0.4367892113775153
PALD1,0.9503999999999999,0.04960000000000009,2.9528919237864995,5.495248e-06,3.4231565e-05,1e-07,0.25,-1.2773297,-1.4466844,3.80895,-14.058333,14.342646,0.009533189,0.03354549,0.03804656445201592,0.036231884057971016,0.083964504,0.3457872,True,0.47024755203834123
MOGAT2,0.9454,0.05459999999999998,2.8515740630356436,6.000145e-06,1.5142174e-05,1e-07,0.25,-1.2536187,-1.4145069,3.2916315,-13.026946,13.559618,0.0068200147,0.01912665,0.02668938103350371,0.050379572118702455,0.06090311,0.17798643,True,0.4550846558767302
IGLV2-8,0.9421999999999999,0.057800000000000074,2.7912286281907,2.643966e-06,9.82499e-06,1e-07,0.25,-1.2442865,-1.3571205,3.4820402,-10.521694,10.99472,0.0061879545,0.0124536455,0.005678591709256105,0.012077294685990333,0.07271817,0.13416743,True,0.4457954108126959
ANPEP,0.944,0.05600000000000005,2.8247743074321585,1.3994965e-05,4.435414e-05,1e-07,0.25,-1.2175965,-1.2593584,3.1876998,-11.913751,10.528558,0.021557437,0.040989205,0.033503691084611036,0.07211870255348492,0.23153865,0.4346211,True,0.45098375448857453
CPM,0.94,0.06000000000000005,2.751535157013593,5.7334937e-06,1.6045036e-05,1e-07,0.25,-1.2098193,-1.3809738,2.7613409,-11.98018,11.658668,0.006221553,0.0153709175,0.017035775127768323,0.042443064182194574,0.063197844,0.14298405,True,0.43957506628142484
MKI67,0.942,0.05800000000000005,2.7875621022318757,6.0686307e-05,0.0001437807,1e-07,0.25,-1.2069378,-1.1075506,3.2547455,-13.018202,11.822406,0.085926756,0.12549505,0.13855763770584903,0.12249827467218712,0.76602644,1.2918755,True,0.4452245515358989
CENPF,0.9394,0.06059999999999999,2.740946326146231,4.912311e-05,9.3083814e-05,1e-07,0.25,-1.2023722,-1.1151981,3.1844163,-12.868173,12.903948,0.07649649,0.09576513,0.11925042589437827,0.09489302967563797,0.6519733,0.9599408,True,0.43790053118221417
TIMP3,0.9454,0.05459999999999998,2.8515740630356436,4.699364e-05,0.0001173671,1e-07,0.25,-1.2015574,-1.2669907,3.4774036,-13.521469,9.973044,0.07374154,0.13493297,0.12379329926178316,0.09178743961352619,0.6197626,1.4581792,True,0.4550846558767302
SRPX2,0.9418,0.05820000000000003,2.7839074218687356,1.3258497e-05,4.4252723e-05,1e-07,0.25,-1.1699349,-1.1030159,3.157229,-12.283558,9.337976,0.021484133,0.057676405,0.06927881885292451,0.05969634230503779,0.1799076,0.59037864,True,0.444654788842031
FOSL1,0.9418,0.05820000000000003,2.7839074218687356,2.6224005e-05,5.0480674e-05,1e-07,0.25,-1.1339893,-1.2100172,3.0506725,-10.365539,10.828302,0.05104381,0.07219701,0.0891538898353209,0.11421670117322237,0.47343513,0.7119014,True,0.444654788842031
ALDH1L1,0.9521999999999999,0.047800000000000065,2.991749258560003,1.4382392e-05,4.3354146e-05,1e-07,0.25,-1.131186,-1.2953067,3.6364634,-11.068761,9.811793,0.024249507,0.056979645,0.0471323111868257,0.08799171842650068,0.23816615,0.5799933,True,0.4759251920856259
C4BPB,0.9436,0.056400000000000006,2.817233022322269,1.2542341e-05,3.4060962e-05,1e-07,0.25,-1.1061797,-1.1587791,2.9250896,-10.015098,9.251536,0.021384344,0.049783796,0.04770017035775131,0.10489993098688703,0.21952502,0.4260712,True,0.44982277036764484
SAA1,0.9454,0.05459999999999998,2.8515740630356436,4.9641592e-05,2.92262e-05,1e-07,0.25,-1.0766263,-1.264926,4.089711,-13.891786,14.756926,0.04316261,0.040068988,0.04088586030664398,0.04382332643202203,0.428273,0.36119407,True,0.4550846558767302
KRT17,0.9486,0.0514,2.9153488569717028,6.5112385e-05,6.752597e-05,1e-07,0.25,-1.0431603,-1.0743704,4.1719785,-14.182678,12.339408,0.07131348,0.07587303,0.05451448040885864,0.06935817805383,0.7160933,0.65205336,True,0.4646905308398147
HS6ST2,0.9390000000000001,0.06099999999999994,2.733941461750167,4.5105476e-06,8.931747e-06,1e-07,0.25,-1.0052363,-1.0722847,3.0886068,-10.611502,10.144156,0.011299069,0.010804785,0.032935831913685425,0.01621808143547273,0.10475464,0.114940315,True,0.4367892113775156
DSG3,0.9472,0.05279999999999996,2.886998894581037,7.151576e-06,1.0654068e-05,1e-07,0.25,-1.00333,-1.1508121,3.4811928,-11.496729,9.351874,0.013078187,0.024190065,0.04088586030664398,0.06659765355417509,0.10343085,0.20036718,True,0.46044661760638095
SPINK4,0.9482,0.05179999999999996,2.907175118698705,0.00032594948,0.000889694,1e-07,0.25,-0.99841917,-0.7750745,4.1995864,-14.477961,13.455607,0.2603053,0.5244785,0.12833617262918803,0.2204968944099366,2.766204,5.271712,True,0.46347119304917295
REG4,0.9642,0.035800000000000054,3.293350579606588,0.00029589955,0.0008900856,1e-07,0.25,-0.99238163,-1.0495787,5.335599,-17.005692,14.91056,0.2282406,0.4936606,0.1476433844406588,0.24948240165631322,2.3308697,4.5041003,True,0.5176379641549471
HSD17B2,0.9428,0.05720000000000003,2.8023001084577674,7.72484e-06,2.2505086e-05,1e-07,0.25,-0.98565704,-1.028511,3.292953,-10.701056,9.157547,0.014918586,0.027080653,0.0210107893242476,0.06659765355417509,0.16191705,0.23605913,True,0.4475146436233137
CYP4X1,0.9430000000000001,0.05699999999999994,2.8060148499647815,8.967077e-06,2.041138e-05,1e-07,0.25,-0.9419819,-0.9977937,3.6498802,-11.439083,10.6559105,0.018303506,0.02736619,0.0471323111868257,0.029675638371290575,0.14457223,0.27019495,True,0.44808996508297716
LGALS2,0.9510000000000001,0.04899999999999993,2.9656935708684005,9.963139e-05,0.00011354235,1e-07,0.25,-0.935666,-0.99284077,4.138216,-15.936394,13.187544,0.11133556,0.14069717,0.07950028392958551,0.12836438923395382,1.2694191,1.4717438,True,0.4721262757171367
CCL5,0.9438,0.05620000000000003,2.820997355052179,7.3609976e-06,1.6298776e-05,1e-07,0.25,-0.932229,-0.82369804,3.8606799,-19.307865,11.823375,0.0136497915,0.021192221,0.018171493469619545,0.02104899930986888,0.14918323,0.19768934,True,0.4504026789794171
CRIP2,0.9390000000000001,0.06099999999999994,2.733941461750167,1.1906182e-05,3.0030278e-05,1e-07,0.25,-0.92791355,-0.9555807,3.2779112,-12.451563,11.3312235,0.02038476,0.034323014,0.034071550255536646,0.04209799861973771,0.19601193,0.37787557,True,0.4367892113775156
HSPA6,0.9448,0.05520000000000003,2.840010141024949,6.3866035e-05,7.074842e-05,1e-07,0.25,-0.9241715,-1.0804505,3.3618097,-13.323565,10.713044,0.100720935,0.09066498,0.0999432140829075,0.07108350586611432,0.8141477,0.9501535,True,0.4533198908311019
NKD2,0.947,0.05300000000000005,2.88300700151439,1.1559508e-05,4.8661008e-05,1e-07,0.25,-0.92251116,-0.909153,3.205545,-10.647831,12.252658,0.018882422,0.059969135,0.0471323111868257,0.06521739130434763,0.18129456,0.64688027,True,0.45984569710856915
SNHG25,0.958,0.04200000000000004,3.127177932030695,4.393515e-05,3.8065427e-05,1e-07,0.25,-0.91818017,-1.051549,3.3886108,-10.593488,9.194357,0.061599802,0.06304739,0.0942646223736514,0.08247066942719085,0.6638369,0.6454993,True,0.4951525927056941
NKD1,0.9506,0.0494,2.9571427480765746,2.8820745e-05,0.00010254193,1e-07,0.25,-0.88772136,-0.9736023,3.9484289,-12.980902,12.861948,0.054051347,0.0836956,0.09880749574105628,0.07315389924085551,0.49190432,0.884209,True,0.47087228943955983
NOTUM,0.943,0.05700000000000005,2.806014849964779,1.8510966e-05,2.1083524e-05,1e-07,0.25,-0.8804909,-1.051259,4.1045237,-17.913757,16.222078,0.032204177,0.016740218,0.0420215786484952,0.01587301587301586,0.32375616,0.16880143,True,0.4480899650829768
U2AF1,0.9474,0.05259999999999998,2.8910050911871408,6.8374666e-06,1.12963935e-05,1e-07,0.25,-0.8470695,-0.86395645,3.7455025,-12.931792,11.276803,0.015731469,0.024214182,0.05337876206700742,0.07142857142857119,0.13902323,0.2128085,True,0.4610488564980408
EREG,0.9452,0.05479999999999996,2.8477061794568197,4.3896696e-05,5.253184e-05,1e-07,0.25,-0.8273903,-0.78204346,3.2810056,-12.152663,9.629695,0.07938717,0.074601375,0.14650766609880758,0.10006901311249093,0.66533977,0.68878716,True,0.4544951776685032
SBSPON,0.9446,0.055400000000000005,2.8361817937898715,1.0447151e-05,1.46081e-05,1e-07,0.25,-0.8084687,-0.8613615,3.659507,-11.966363,11.447827,0.019848697,0.019770844,0.0369108461101647,0.0431331953071083,0.19064954,0.17519733,True,0.45273406485828604
RARRES1,0.9492,0.050799999999999956,2.9277229836619862,2.2275191e-05,4.002216e-05,1e-07,0.25,-0.7923668,-0.9301195,3.384826,-10.5415745,11.5205145,0.03165246,0.056789003,0.06473594548551963,0.11249137336093805,0.30607948,0.50142264,True,0.46652998211484026
KLK10,0.941,0.05900000000000005,2.7694055368151407,6.184435e-05,3.2495594e-05,1e-07,0.25,-0.7824215,-0.8339567,3.3698406,-13.625982,12.066507,0.08878463,0.0468918,0.09710391822827945,0.06383712905452017,0.7935751,0.42335448,True,0.442386556160385
NDUFA4L2,0.9412,0.05879999999999996,2.7730136425053487,1.5517042e-05,2.5966156e-05,1e-07,0.25,-0.6954012,-0.77778244,3.5907133,-12.262908,11.934694,0.020019596,0.04382277,0.023282226007950043,0.052795031055900506,0.21190159,0.42013484,True,0.44295200621458974
KIF20A,0.9390000000000001,0.06099999999999994,2.733941461750167,1.02658305e-05,2.6402193e-05,1e-07,0.25,-0.66479236,-0.6643677,3.34234,-13.635391,10.067798,0.01911022,0.019708624,0.0369108461101647,0.02104899930986888,0.18095557,0.20354433,True,0.4367892113775156
CKAP2L,0.9392,0.060799999999999965,2.7374385062754003,8.840036e-06,1.546003e-05,1e-07,0.25,-0.66448045,-0.7247791,3.241836,-12.287616,11.050496,0.017100824,0.016301068,0.03463940942646226,0.023809523809523822,0.15164456,0.16612189,True,0.43734437199728954
MT1H,0.9578,0.042200000000000015,3.122218540340339,3.5575707e-05,7.1284565e-05,1e-07,0.25,-0.65241885,-0.68881035,4.5149593,-15.553227,15.817992,0.052941695,0.13296527,0.04486087450312325,0.1197377501725322,0.5768773,1.1998757,True,0.4944632983374103
HGD,0.9408000000000001,0.05919999999999992,2.7658088769647513,6.9418734e-06,1.5106258e-05,1e-07,0.25,-0.644489,-1.0368872,3.0394852,-10.019958,10.766055,0.006704716,0.01818739,0.016467915956842712,0.042443064182194574,0.060065106,0.17969118,True,0.4418221661912468
